Word,setup_loop.thisRepN,setup_loop.thisTrialN,setup_loop.thisN,setup_loop.thisIndex,shuffle_loop.thisRepN,shuffle_loop.thisTrialN,shuffle_loop.thisN,shuffle_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trialsBreak.thisRepN,trialsBreak.thisTrialN,trialsBreak.thisN,trialsBreak.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trialsBreak2.thisRepN,trialsBreak2.thisTrialN,trialsBreak2.thisN,trialsBreak2.thisIndex,thisRow.t,notes,LSL_Stream.started,LSL_Stream.stopped,setup.started,setup.stopped,shuffle_stimuli.started,shuffle_stimuli.stopped,Instructions1.started,imageInstruct1.started,key_resp_Instruct1.started,Instructions1.stopped,key_resp_Instruct1.keys,key_resp_Instruct1.rt,key_resp_Instruct1.duration,fixation.started,cross.started,cross.stopped,fixation.stopped,stimuli_prez_1.started,imagePrez1.started,audioPrez1.started,imagePrez1.stopped,stimuli_prez_1.stopped,response.started,image_resp_p1.started,p1_resp_stim.started,image_resp_p1.stopped,p1_resp_stim.stopped,textTimeOut.started,textTimeOut.stopped,response.stopped,Image,Audio,response_p1,corchoice_p1,Trial_Score_p1,Trial_RT_p1,p1_resp_stim.keys,p1_resp_stim.corr,p1_resp_stim.rt,p1_resp_stim.duration,checkpoint.started,imageBreak.started,imageCont.started,key_break.started,imageBreak.stopped,checkpoint.stopped,key_break.keys,key_break.rt,key_break.duration,Instructions2.started,imageInstruct1_2.started,key_resp_Instruct1_2.started,Instructions2.stopped,key_resp_Instruct1_2.keys,key_resp_Instruct1_2.rt,key_resp_Instruct1_2.duration,fixation_2.started,cross_2.started,cross_2.stopped,fixation_2.stopped,stimuli_prez_2.started,audioPrez2.started,imagePrez2.started,imagePrez2.stopped,stimuli_prez_2.stopped,response_2.started,image_resp_p2.started,p2_resp_stim.started,response_2.stopped,Image2,Audio2,response_p2,corchoice_p2,Trial_Score_p2,Trial_RT_p2,p2_resp_stim.keys,p2_resp_stim.corr,p2_resp_stim.rt,p2_resp_stim.duration,end.started,endscreen.started,key_resp_end.started,end.stopped,key_resp_end.keys,key_resp_end.rt,key_resp_end.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,64,0,64,0,,,,,,,,,,,,,351.84565250000014,,,,,,,,,,,,,,,351.8319240000001,351.84565250000014,352.3626672999999,352.3292504000001,352.32926129999987,352.3626672999999,352.8315432666666,354.3557015000001,354.34979239999984,354.3498178,355.4771145999998,355.4771145999998,,,,,356.1142694,grapes,resources/stimuli/grapes_foil.wav,right,right,1,635.0585999998657,right,1,0.6350585999998657,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,65,0,65,0,,,,,,,,,,,,,356.12768909999977,,,,,,,,,,,,,,,356.1156658,356.12768909999977,356.6407168999999,356.61337589999994,356.6133906,356.6407168999999,357.1160196666667,358.6348527,358.6277003,358.6277150000001,359.7592936000001,359.7592936000001,,,,,360.28171220000013,bow,resources/stimuli/bow.wav,left,left,1,521.5806000001066,left,1,0.5215806000001066,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,66,0,66,0,,,,,,,,,,,,,360.2938073999999,,,,,,,,,,,,,,,360.28287969999974,360.2938073999999,360.8015427999999,360.7811932999998,360.7812042999999,360.8015427999999,361.2846139666665,362.7951425000001,362.78866430000016,362.7886813,363.92621869999994,363.92621869999994,,,,,364.4414953999999,garbagecan,resources/stimuli/garbagecan.wav,left,left,1,514.3605999996907,left,1,0.5143605999996907,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,67,0,67,0,,,,,,,,,,,,,364.4472826000001,,,,,,,,,,,,,,,364.44278810000014,364.4472826000001,364.9643664,364.93708949999973,364.9371013,364.9643664,365.4440153666667,366.9548842999998,366.94841910000014,366.9484306999998,368.08659639999996,368.08659639999996,,,,,368.6939256999999,toothbrush,resources/stimuli/toothbrush.wav,left,left,1,601.3866999996935,left,1,0.6013866999996935,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,68,0,68,0,,,,,,,,,,,,,368.70704879999994,,,,,,,,,,,,,,,368.6953488999998,368.70704879999994,,369.19987189999983,369.19988920000014,369.2338758000001,369.69603926666673,371.22635880000007,371.2209401,371.22095609999997,372.34496469999976,372.34496469999976,,,,,372.97818989999996,button,resources/stimuli/button_foil.wav,right,right,1,631.3181000000441,right,1,0.6313181000000441,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,69,0,69,0,,,,,,,,,,,,,372.9904314999999,,,,,,,,,,,,,,,372.97948399999996,372.9904314999999,373.5052007999998,373.47722969999995,373.47724000000017,373.5052007999998,373.97982306666677,375.49947029999976,375.4916395,375.4916539000001,376.62271759999976,376.62271759999976,,,,,377.0198995999999,harp,resources/stimuli/harp.wav,left,left,1,393.67010000023583,left,1,0.39367010000023583,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,70,0,70,0,,,,,,,,,,,,,377.0256537,,,,,,,,,,,,,,,377.02128919999996,377.0256537,377.5403831999997,377.51284639999994,377.51286070000015,377.5403831999997,378.02154116666657,379.54271900000003,379.5336443000001,379.5336637999999,380.6669901999999,380.6669901999999,,,,,381.2841361999999,dresser,resources/stimuli/dresser.wav,left,left,1,613.8503000001947,left,1,0.6138503000001947,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,71,0,71,0,,,,,,,,,,,,,381.29717930000015,,,,,,,,,,,,,,,381.2853768,381.29717930000015,,381.79108499999984,381.7910972999998,381.83075069999995,382.2892012666664,383.8254508,383.8192565999998,383.8192716999997,384.9301221999999,384.9301221999999,,,,,385.54245779999974,crown,resources/stimuli/crown.wav,left,left,1,606.4661000000342,left,1,0.6064661000000342,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,72,0,72,0,,,,,,,,,,,,,385.5553184999999,,,,,,,,,,,,,,,385.5436332999998,385.5553184999999,,386.0437419,386.0437641999997,386.0776929999997,386.54394026666637,388.0690844999999,388.06296429999975,388.0629791000001,389.19476239999995,389.19476239999995,,,,,389.7577289999999,heart,resources/stimuli/heart_foil.wav,right,right,1,558.0192999996143,right,1,0.5580192999996143,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,73,0,73,0,,,,,,,,,,,,,389.766341,,,,,,,,,,,,,,,389.7589011,389.766341,390.26376660000005,390.2503391,390.25034959999994,390.26376660000005,390.76025176666667,392.2578254,392.24860679999983,392.24862040000016,393.40301,393.40301,,,,,393.8419002999999,doorknob,resources/stimuli/doorknob.wav,left,left,1,437.97219999987647,left,1,0.43797219999987647,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,74,0,74,0,,,,,,,,,,,,,393.8545783999998,,,,,,,,,,,,,,,393.84331870000005,393.8545783999998,394.3684174,394.34220460000006,394.34221590000016,394.3684174,394.8510487666665,396.362658,396.3572218999998,396.3572358000001,397.4872826999999,397.4872826999999,,,,,397.8771204999998,cow,resources/stimuli/cow.wav,left,left,1,385.95230000009906,left,1,0.38595230000009906,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,75,0,75,0,,,,,,,,,,,,,397.88287379999974,,,,,,,,,,,,,,,397.87839140000006,397.88287379999974,398.3832610999998,398.37000339999986,398.3700165999999,398.3832610999998,398.88175236666643,400.37674800000013,400.3699409999999,400.3699567999997,401.52253299999984,401.52253299999984,,,,,401.8117564999998,squirrel,resources/stimuli/squirrel.wav,left,left,1,286.31300000006377,left,1,0.28631300000006377,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,76,0,76,0,,,,,,,,,,,,,401.8265029999998,,,,,,,,,,,,,,,401.81299709999985,401.8265029999998,,402.3149936,402.3150062999998,402.3541213999997,402.81771086666663,404.34968200000003,404.3428762999997,404.34288819999983,405.4611624999998,405.4611624999998,,,,,405.9970469,screwdriver,resources/stimuli/screwdriver_foil.wav,right,right,1,531.6710000001876,right,1,0.5316710000001876,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,77,0,77,0,,,,,,,,,,,,,406.0209697999999,,,,,,,,,,,,,,,405.9983136000001,406.0209697999999,,406.50257939999983,406.5025907999998,406.5167397,406.99853286666644,408.5101896000001,408.5040332999997,408.5040552999999,409.64332319999994,409.64332319999994,,,,,409.94844109999985,envelope,resources/stimuli/envelope_foil.wav,right,right,1,302.2654999999759,right,1,0.3022654999999759,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,78,0,78,0,,,,,,,,,,,,,409.95434220000016,,,,,,,,,,,,,,,409.9497117000001,409.95434220000016,410.45468619999974,410.4415762999997,410.44158789999983,410.45468619999974,410.95901016666653,412.4488812999998,412.44319670000004,412.4432075999998,413.59388660000013,413.59388660000013,,,,,413.98349099999996,chain,resources/stimuli/chain_foil.wav,right,right,1,383.4802999999738,right,1,0.3834802999999738,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,79,0,79,0,,,,,,,,,,,,,413.9897566999998,,,,,,,,,,,,,,,413.98471530000006,413.9897566999998,414.5040049999998,414.47670199999993,414.47671360000004,414.5040049999998,414.99532096666667,416.49742289999995,416.4908218999999,416.4908427999999,417.62929129999975,417.62929129999975,,,,,418.0130656000001,stove,resources/stimuli/stove.wav,right,left,0,380.3459999999177,right,0,0.3803459999999177,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,80,0,80,0,,,,,,,,,,,,,418.02500580000014,,,,,,,,,,,,,,,418.01551800000016,418.02500580000014,,418.52541539999993,418.52542829999993,418.5647589,419.01556866666647,420.5534007000001,420.5477928,420.54780519999986,421.6577162999997,421.6577162999997,,,,,421.99242559999993,strawberry,resources/stimuli/strawberry.wav,left,left,1,327.8797000002669,left,1,0.3278797000002669,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,81,0,81,0,,,,,,,,,,,,,422.0079584,,,,,,,,,,,,,,,421.9937774,422.0079584,,422.49890460000006,422.4989221999999,422.51313919999984,422.9953632666668,424.50559680000015,424.4985683,424.4985805000001,425.64776759999995,425.64776759999995,,,,,426.04337069999974,plug,resources/stimuli/plug_foil.wav,right,right,1,385.8095000000503,right,1,0.3858095000000503,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,82,0,82,0,,,,,,,,,,,,,426.05994759999976,,,,,,,,,,,,,,,426.0457013,426.05994759999976,,426.5504726999998,426.55048540000007,426.5906212,427.0550417666666,428.5898554999999,428.5833748,428.58339019999994,429.69049859999996,429.69049859999996,,,,,430.09789880000017,onion,resources/stimuli/onion.wav,left,left,1,399.5030000000952,left,1,0.3995030000000952,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,83,0,83,0,,,,,,,,,,,,,430.1034765999998,,,,,,,,,,,,,,,430.0991673999997,430.1034765999998,430.60371780000014,430.59093870000015,430.59095019999995,430.60371780000014,431.09983266666654,432.6084258000001,432.5922290999997,432.59224319999976,433.74342750000005,433.74342750000005,,,,,434.13980059999994,trafficlight,resources/stimuli/trafficlight_foil.wav,right,right,1,394.33809999991354,right,1,0.39433809999991354,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,84,0,84,0,,,,,,,,,,,,,434.1457845,,,,,,,,,,,,,,,434.1412052999999,434.1457845,434.6633880999998,434.63851509999995,434.63853340000014,434.6633880999998,435.1420433666665,436.6538636,436.6462692,436.64628140000013,437.78515359999983,437.78515359999983,,,,,438.2094699999998,tiger,resources/stimuli/tiger_foil.wav,right,right,1,417.8726000000097,right,1,0.4178726000000097,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,85,0,85,0,,,,,,,,,,,,,438.21674970000004,,,,,,,,,,,,,,,438.21077430000014,438.21674970000004,438.71570969999993,438.7024373999998,438.70244920000005,438.71570969999993,439.2148497666665,440.7089216999998,440.70267049999984,440.70268529999976,441.8549552999998,441.8549552999998,,,,,442.2379240999999,peacock,resources/stimuli/peacock.wav,left,left,1,370.9039999998822,left,1,0.3709039999998822,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,86,0,86,0,,,,,,,,,,,,,442.25151419999975,,,,,,,,,,,,,,,442.2393613999998,442.25151419999975,442.77319510000007,442.7379384999999,442.73795229999996,442.77319510000007,443.2544641666666,444.76554829999986,444.7586043000001,444.75861859999986,445.88377979999996,445.88377979999996,,,,,446.20488269999987,snail,resources/stimuli/snail.wav,left,left,1,319.9153999998998,left,1,0.3199153999998998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,87,0,87,0,,,,,,,,,,,,,446.21966969999994,,,,,,,,,,,,,,,446.2061005999999,446.21966969999994,446.71684719999985,446.70335369999975,446.7033667999999,446.71684719999985,447.2152480666666,448.71881429999985,448.70704190000015,448.70705940000016,449.8513266,449.8513266,,,,,450.1002749999998,orange,resources/stimuli/orange_foil.wav,right,right,1,246.53189999980896,right,1,0.24653189999980896,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,88,0,88,0,,,,,,,,,,,,,450.11331340000015,,,,,,,,,,,,,,,450.10206960000005,450.11331340000015,450.6360943999998,450.60026849999986,450.60027949999994,450.6360943999998,451.1031737666665,452.6436318000001,452.6300960999997,452.6301226999999,453.74559880000015,453.74559880000015,,,,,454.08035870000003,whistle,resources/stimuli/whistle.wav,left,left,1,328.8633000001937,left,1,0.3288633000001937,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,89,0,89,0,,,,,,,,,,,,,454.0859943999999,,,,,,,,,,,,,,,454.0820233999998,454.0859943999999,454.61413029999994,454.5735847000001,454.5735983999998,454.61413029999994,455.0824507666664,456.6072656000001,456.60129499999994,456.60130849999996,457.7256422999999,457.7256422999999,,,,,458.3792555,chair,resources/stimuli/chair.wav,left,left,1,645.3183000003264,left,1,0.6453183000003264,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.38032380000004,458.3927444000001,460.37176120000004,471.4941367000001,space,11.118945299999723,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,,,,,,,,,0,0,0,0,,,,,471.5054645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.49486639999986,471.5054645,472.00756490000003,471.9930220000001,471.99303839999993,472.00895936666643,472.4994926999998,473.9920192999998,473.98580200000015,473.9858137000001,475.09146299999975,475.09146299999975,475.43751040000006,lightswitch,resources/stimuli/lightswitch_foil.wav,right,right,1,335.72259999982634,right,1,0.33572259999982634,None,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,,,,,,,,,1,0,1,0,,,,,475.45102039999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.43891429999985,475.45102039999983,,475.9448219000001,475.9448367,475.96136896666644,476.4297194999999,477.92460249999976,477.91641249999975,477.9164268999998,479.0346685999998,479.0346685999998,479.36331569999993,horse,resources/stimuli/horse_foil.wav,right,right,1,320.5481999998483,right,1,0.3205481999998483,None,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,,,,,,,,,2,0,2,0,,,,,479.37516860000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.36481129999993,479.37516860000005,479.88177029999997,479.8621478,479.86216149999973,479.8782560666666,480.3681799000001,481.8688425999999,481.85540619999983,481.8554196,482.9593522,482.9593522,483.3203880000001,clown,resources/stimuli/clown.wav,left,left,1,355.42509999959293,left,1,0.35542509999959293,None,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,,,,,,,,,3,0,3,0,,,,,483.3268457999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.3216403000001,483.3268457999998,,483.82438349999984,483.82439909999994,483.84094076666656,484.31357750000006,485.80822009999974,485.80047109999987,485.8004969999997,486.91065089999984,486.91065089999984,487.2666457,elephant,resources/stimuli/elephant.wav,left,left,1,349.93189999977403,left,1,0.34993189999977403,None,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,,,,,,,,,4,0,4,0,,,,,487.27904660000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.2681613,487.27904660000013,487.7788956999998,487.7657306000001,487.76574459999983,487.7817434666665,488.28817200000003,489.77907730000015,489.7736182999997,489.77363479999985,490.86271369999986,490.86271369999986,491.27289870000004,clock,resources/stimuli/clock.wav,left,left,1,404.4358999999531,left,1,0.4044358999999531,None,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,,,,,,,,,5,0,5,0,,,,,491.28075309999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.27424599999995,491.28075309999986,491.78849850000006,491.77398379999977,491.77399879999984,491.79007536666654,492.26581179999994,493.7590768,493.75272970000015,493.7527434999997,494.8782720999998,494.8782720999998,495.14494090000017,television,resources/stimuli/television.wav,left,left,1,253.0503999996654,left,1,0.2530503999996654,None,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,,,,,,,,,6,0,6,0,,,,,495.1556531000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.14635599999974,495.1556531000001,495.65550900000017,495.64254119999987,495.6425688999998,495.6585834666664,496.14109689999987,497.63455109999995,497.62830410000015,497.6283619999999,498.75068610000017,498.75068610000017,499.22561989999986,pitcher,resources/stimuli/pitcher.wav,left,left,1,469.18860000005225,left,1,0.46918860000005225,None,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,,,,,,,,,7,0,7,0,,,,,499.2320648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.2269080000001,499.2320648,499.75296179999987,499.7184650999998,499.7184790000001,499.7513510333333,500.21819529999993,501.7192504999998,501.71295269999973,501.71296630000006,502.8160789999997,502.8160789999997,503.1092657999998,lightbulb,resources/stimuli/lightbulb_foil.wav,right,right,1,292.3172999999224,right,1,0.2923172999999224,None,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,,,,,,,,,8,0,8,0,,,,,503.11441520000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.1104903999999,503.11441520000017,503.6145876999999,503.6012658999998,503.6012830999998,503.61739436666653,504.1012894999999,505.6026879000001,505.5930969000001,505.5931164999997,506.7053305999998,506.7053305999998,507.02702899999986,fence,resources/stimuli/fence_foil.wav,right,right,1,315.26739999981146,right,1,0.31526739999981146,None,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,,,,,,,,,9,0,9,0,,,,,507.03912760000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.02845560000014,507.03912760000003,507.5459568000001,507.5252301999999,507.5252433999999,507.5414580666668,508.01939249999987,509.5120281999998,509.50497110000015,509.50498819999984,510.6229917999999,510.6229917999999,510.9777802999997,alligator,resources/stimuli/alligator.wav,left,left,1,349.52249999969354,left,1,0.34952249999969354,None,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,,,,,,,,,10,0,10,0,,,,,510.98392079999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.97906209999974,510.98392079999985,511.50009469999986,511.4753102999998,511.47532580000006,511.4914749666666,511.9819950000001,513.4852787999998,513.4710709999999,513.4710887000001,514.5752374999997,514.5752374999997,514.9437164999999,cannon,resources/stimuli/cannon_foil.wav,right,right,1,356.9724999997561,right,1,0.3569724999997561,None,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,,,,,,,,,11,0,11,0,,,,,514.9571833999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.9449132,514.9571833999998,,515.4503252,515.4503406999997,515.4668397666667,515.9361920000001,517.4291936,517.4230471999999,517.4230659999998,518.5505155999999,518.5505155999999,519.0207571999999,doll,resources/stimuli/doll_foil.wav,right,right,1,469.4435000001249,right,1,0.4694435000001249,None,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,,,,,,,,,12,0,12,0,,,,,519.0338606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.0222138999998,519.0338606,519.5336662999998,519.52079,519.5208014999998,519.5370025666664,520.0130546999999,521.5137905000001,521.5056079000001,521.5056350999998,522.6175896,522.6175896,522.8833811,boot,resources/stimuli/boot.wav,left,left,1,258.99829999980284,left,1,0.25899829999980284,None,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
