Word,setup_loop.thisRepN,setup_loop.thisTrialN,setup_loop.thisN,setup_loop.thisIndex,shuffle_loop.thisRepN,shuffle_loop.thisTrialN,shuffle_loop.thisN,shuffle_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trialsBreak.thisRepN,trialsBreak.thisTrialN,trialsBreak.thisN,trialsBreak.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trialsBreak2.thisRepN,trialsBreak2.thisTrialN,trialsBreak2.thisN,trialsBreak2.thisIndex,thisRow.t,notes,LSL_Stream.started,LSL_Stream.stopped,setup.started,setup.stopped,shuffle_stimuli.started,shuffle_stimuli.stopped,Instructions1.started,imageInstruct1.started,key_resp_Instruct1.started,Instructions1.stopped,key_resp_Instruct1.keys,key_resp_Instruct1.rt,key_resp_Instruct1.duration,fixation.started,cross.started,fixation.stopped,stimuli_prez_1.started,imagePrez1.started,audioPrez1.started,imagePrez1.stopped,stimuli_prez_1.stopped,response.started,image_resp_p1.started,p1_resp_stim.started,response.stopped,Image,Audio,response_p1,corchoice_p1,Trial_Score_p1,Trial_RT_p1,p1_resp_stim.keys,p1_resp_stim.corr,p1_resp_stim.rt,p1_resp_stim.duration,cross.stopped,checkpoint.started,imageBreak.started,imageCont.started,key_break.started,imageBreak.stopped,checkpoint.stopped,key_break.keys,key_break.rt,key_break.duration,Instructions2.started,imageInstruct1_2.started,key_resp_Instruct1_2.started,Instructions2.stopped,key_resp_Instruct1_2.keys,key_resp_Instruct1_2.rt,key_resp_Instruct1_2.duration,fixation_2.started,cross_2.started,fixation_2.stopped,stimuli_prez_2.started,audioPrez2.started,imagePrez2.started,imagePrez2.stopped,stimuli_prez_2.stopped,response_2.started,image_resp_p2.started,p2_resp_stim.started,response_2.stopped,Image2,Audio2,response_p2,corchoice_p2,Trial_Score_p2,Trial_RT_p2,p2_resp_stim.keys,p2_resp_stim.corr,p2_resp_stim.rt,p2_resp_stim.duration,cross_2.stopped,end.started,endscreen.started,key_resp_end.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,72,0,72,0,,,,,,,,,,,,,420.14334979999995,,,,,,,,,,,,,,,420.13153389999997,420.14334979999995,420.64262579999996,420.642637,420.6716177,421.13060363000005,422.6782831,422.66571949999997,422.66573439999996,423.79794940000005,423.79794940000005,424.45721999999995,rooster,resources/stimuli/rooster.wav,left,left,1,647.2954999999274,left,1,0.6472954999999274,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,73,0,73,0,,,,,,,,,,,,,424.46974400000005,,,,,,,,,,,,,,,424.45881620000006,424.46974400000005,424.962703,424.96272000000005,424.99738140000005,425.46298913000004,426.99766489999996,426.9917383,426.9917645,428.10962980000005,428.10962980000005,428.93680839999996,owl,resources/stimuli/owl_foil.wav,right,right,1,823.5402999999906,right,1,0.8235402999999906,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,74,0,74,0,,,,,,,,,,,,,428.9497495,,,,,,,,,,,,,,,428.93819479999996,428.9497495,429.443656,429.44367029999995,429.4872506,429.93713293,431.49207700000005,431.48491029999997,431.48492170000003,432.58887510000005,432.58887510000005,433.14621230000006,jacket,resources/stimuli/jacket_foil.wav,right,right,1,551.7619999999397,right,1,0.5517619999999397,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,75,0,75,0,,,,,,,,,,,,,433.1587705,,,,,,,,,,,,,,,433.1476637,433.1587705,433.65190149999995,433.65191280000005,433.69338180000005,434.15389482999996,435.69357399999996,435.6878814,435.68789250000003,436.81250670000003,436.81250670000003,438.2785316,moon,resources/stimuli/moon_foil.wav,right,right,1,1464.808699999935,right,1,1.464808699999935,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,76,0,76,0,,,,,,,,,,,,,438.2914437,,,,,,,,,,,,,,,438.2800401,438.2914437,438.7847155,438.7847265,438.81916440000003,439.28079293,440.81957789999996,440.81286670000003,440.8128783,441.9309745,441.9309745,442.88973619999996,seal,resources/stimuli/seal_foil.wav,right,right,1,954.2279999999437,right,1,0.9542279999999437,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,77,0,77,0,,,,,,,,,,,,,442.89614150000006,,,,,,,,,,,,,,,442.89105350000006,442.89614150000006,443.3900167,443.3900295,443.4295073,443.89094302999996,445.4314684,445.4247999,445.4248223,446.55696630000006,446.55696630000006,447.6889732,pear,resources/stimuli/pear.wav,left,left,1,1128.767899999957,left,1,1.128767899999957,None,443.4295073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,78,0,78,0,,,,,,,,,,,,,447.6956703,,,,,,,,,,,,,,,447.6903573,447.6956703,448.18911169999996,448.1891248,448.22440980000005,448.69567952999995,450.22531039999996,450.217063,450.21707999999995,451.3419171,451.3419171,451.82978799999995,deer,resources/stimuli/deer_foil.wav,right,right,1,479.9446000000671,right,1,0.4799446000000671,None,448.22440980000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,79,0,79,0,,,,,,,,,,,,,451.84177989999995,,,,,,,,,,,,,,,451.83121669999997,451.84177989999995,452.3366735,452.33668689999996,452.36980420000003,452.83571823000005,454.37004399999995,454.36386469999997,454.3638792,455.48166899999995,455.48166899999995,456.0238053,cherry,resources/stimuli/cherry.wav,left,left,1,539.7630999999592,left,1,0.5397630999999592,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,80,0,80,0,,,,,,,,,,,,,456.0303059,,,,,,,,,,,,,,,456.0251504,456.0303059,456.5328123,456.5328242,456.5720564,457.03068363000006,458.57192979999996,458.56575690000005,458.56577,459.6838558,459.6838558,460.33906470000005,recordplayer,resources/stimuli/recordplayer_foil.wav,right,right,1,649.5289000000639,right,1,0.6495289000000639,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,81,0,81,0,,,,,,,,,,,,,460.35560560000005,,,,,,,,,,,,,,,460.3404992,460.35560560000005,460.8435543,460.8435678,460.8781048,461.34576493000003,462.87829689999995,462.872316,462.87233169999996,463.9897609,463.9897609,464.93696789999996,basket,resources/stimuli/basket.wav,left,left,1,943.9803000000211,left,1,0.9439803000000211,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,82,0,82,0,,,,,,,,,,,,,464.9480392,,,,,,,,,,,,,,,464.93838539999996,464.9480392,465.4414103,465.4414224,465.469173,465.94138313,467.4691187,467.4635251,467.4635434,468.5875547,468.5875547,468.963734,candle,resources/stimuli/candle_foil.wav,right,right,1,370.5374999999549,right,1,0.3705374999999549,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,83,0,83,0,,,,,,,,,,,,,468.97822,,,,,,,,,,,,,,,468.9651095,468.97822,469.4658219,469.46583730000003,469.51303939999997,469.97188293000005,471.5134486,471.50609519999995,471.50611,472.6172615,472.6172615,473.42266090000004,kite,resources/stimuli/kite_foil.wav,right,right,1,796.4024999999992,right,1,0.7964024999999992,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,84,0,84,0,,,,,,,,,,,,,473.43558520000005,,,,,,,,,,,,,,,473.42429009999995,473.43558520000005,473.92348769999995,473.923516,473.96693869999996,474.42541343,475.9708625,475.964036,475.96405239999996,477.08247620000003,477.08247620000003,477.66624600000006,penguin,resources/stimuli/penguin.wav,left,left,1,579.9485999999661,left,1,0.5799485999999661,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,85,0,85,0,,,,,,,,,,,,,477.67953259999996,,,,,,,,,,,,,,,477.6679197,477.67953259999996,478.17243149999996,478.17244420000003,478.20760709999996,478.67293513,480.2155786,480.20134909999996,480.2013669,481.31846790000003,481.31846790000003,482.355749,sun,resources/stimuli/sun_foil.wav,right,right,1,1032.0901999999705,right,1,1.0320901999999705,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,86,0,86,0,,,,,,,,,,,,,482.3672681,,,,,,,,,,,,,,,482.3570589,482.3672681,482.8678065,482.8678176,482.9107641,483.36087262999996,484.91055209999996,484.90562229999995,484.90563860000003,486.00717089999995,486.00717089999995,487.39741510000005,plug,resources/stimuli/plug_foil.wav,right,right,1,1384.3127000000095,right,1,1.3843127000000095,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,87,0,87,0,,,,,,,,,,,,,487.4098336,,,,,,,,,,,,,,,487.3988138,487.4098336,487.91162190000006,487.91164010000006,487.94528329999997,488.40325882999997,489.95264530000003,489.94114729999995,489.94116090000006,491.0493916,491.0493916,492.0992802,bear,resources/stimuli/bear_foil.wav,right,right,1,1045.1059999999188,right,1,1.0451059999999188,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,88,0,88,0,,,,,,,,,,,,,492.1050304,,,,,,,,,,,,,,,492.10073559999995,492.1050304,492.59907330000004,492.59908720000004,492.63318110000006,493.10693742999996,494.6331852,494.6268594,494.62687780000005,495.7513399,495.7513399,496.31593230000004,truck,resources/stimuli/truck_foil.wav,right,right,1,551.2034999999287,right,1,0.5512034999999287,None,492.63318110000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,89,0,89,0,,,,,,,,,,,,,496.32900980000005,,,,,,,,,,,,,,,496.31733219999995,496.32900980000005,496.81726299999997,496.8172751,496.8494489,497.32156603000004,498.8503358,498.84276900000003,498.84278209999997,499.9816725,499.9816725,501.037431,ruler,resources/stimuli/ruler.wav,left,left,1,1049.522799999977,left,1,1.049522799999977,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.038421,501.04515970000006,503.03906350000005,527.1532354999999,space,24.111930299999983,None,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,,,,,,,,,0,0,0,0,,,,,527.1665714999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.1538872000001,527.1665714999999,527.6616948000001,527.6617197,527.6895810200001,528.1522070999999,529.6535589,529.6461515999999,529.6461664000001,530.7640981,530.7640981,531.6254893,shoe,resources/stimuli/shoe.wav,left,left,1,859.4236999999794,left,1,0.8594236999999794,None,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,,,,,,,,,1,0,1,0,,,,,531.6320181000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.6268992,531.6320181000001,532.1254297999999,532.1254428,532.1530354199999,532.6250542,534.1257333000001,534.1210696999999,534.1210821,535.2297330000001,535.2297330000001,536.0249684,flag,resources/stimuli/flag_foil.wav,right,right,1,793.5374999999567,right,1,0.7935374999999567,None,532.1607415999999,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,,,,,,,,,2,0,2,0,,,,,536.0352636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.0261802,536.0352636,536.5386867,536.5386994,536.56651242,537.0293108000001,538.5288693,538.5226546000001,538.5226680000001,539.6335639000001,539.6335639000001,540.321964,windmill,resources/stimuli/windmill_foil.wav,right,right,1,685.6678999999986,right,1,0.6856678999999986,None,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,,,,,,,,,3,0,3,0,,,,,540.3286544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.3233024000001,540.3286544,540.8228424000001,540.8228530000001,540.85735285,541.3281038,542.8362135,542.8238478000001,542.8238623,543.9260754000002,543.9260754000002,544.7128108000002,gorilla,resources/stimuli/gorilla_foil.wav,right,right,1,777.7022000000215,right,1,0.7777022000000215,None,540.8628734000001,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,,,,,,,,,4,0,4,0,,,,,544.7243886000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.7143709,544.7243886000001,545.2177706,545.2177833000001,545.2456994200002,545.7192277000001,547.2180317,547.2128147000001,547.2128304,548.3149644,548.3149644,548.7254783000001,leaf,resources/stimuli/leaf_foil.wav,right,right,1,405.69520000008197,right,1,0.40569520000008197,None,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,,,,,,,,,5,0,5,0,,,,,548.7329939000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.7269143000001,548.7329939000001,549.2263829000001,549.2263951,549.26131875,549.7324742000001,551.2332712,551.2258251000001,551.2258367000002,552.3294802,552.3294802,553.0741028,violin,resources/stimuli/violin.wav,left,left,1,743.3224999999766,left,1,0.7433224999999766,None,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,,,,,,,,,6,0,6,0,,,,,553.0872426000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.0753427,553.0872426000001,553.5870234000001,553.5870352000002,553.61495792,554.0796822,555.5802085,555.5738189000001,555.5738390000001,556.6777276,556.6777276,557.4008328,kettle,resources/stimuli/kettle.wav,left,left,1,714.2499999999927,left,1,0.7142499999999927,None,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,,,,,,,,,7,0,7,0,,,,,557.4072590000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.4022314000001,557.4072590000001,557.9000917000001,557.9001055000001,557.9346694500001,558.4069119000001,559.9147529000002,559.9016564000001,559.9016735,561.0051245,561.0051245,561.5352396000001,necklace,resources/stimuli/necklace.wav,left,left,1,523.4838999999738,left,1,0.5234838999999738,None,557.9415548,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,,,,,,,,,8,0,8,0,,,,,561.5470958000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.5364655000001,561.5470958000001,562.0410749,562.0410944,562.0689893200001,562.539428,564.0412244000001,564.0331182,564.0331296000002,565.1376785,565.1376785,565.8128123000001,ring,resources/stimuli/ring_foil.wav,right,right,1,671.4457000000493,right,1,0.6714457000000493,None,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,,,,,,,,,9,0,9,0,,,,,565.8250143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.8140675,565.8250143,566.3186468000001,566.3186626000002,566.3395464900001,566.8185545000001,568.3182543,568.3115769000001,568.3115909,569.4226498,569.4226498,569.9098465,grapes,resources/stimuli/grapes.wav,left,left,1,481.7436999999245,left,1,0.4817436999999245,None,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,,,,,,,,,10,0,10,0,,,,,569.9231973000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.9111043,569.9231973000001,570.4167138,570.4167407,570.4445150200002,570.9087773000001,572.4097276,572.4025771000001,572.402589,573.5205379000001,573.5205379000001,574.2297243,star,resources/stimuli/star_foil.wav,right,right,1,703.6287999999331,right,1,0.7036287999999331,None,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,,,,,,,,,11,0,11,0,,,,,574.2357655000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.2311012,574.2357655000001,574.7293094000001,574.7293199000001,574.75692192,575.2289680000001,576.7363644,576.7269221000001,576.7269375000001,577.8336899000001,577.8336899000001,578.9540792,elephant,resources/stimuli/elephant_foil.wav,right,right,1,1118.8012000000072,right,1,1.1188012000000072,None,574.7564915,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,,,,,,,,,12,0,12,0,,,,,578.9656036000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.9554386,578.9656036000001,579.4590332,579.4590435,579.4939239500001,579.9619975,581.4659765000001,581.4598694000001,581.4598831000001,582.5661324,582.5661324,583.3360342000001,table,resources/stimuli/table.wav,left,left,1,763.1718000000092,left,1,0.7631718000000092,None,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,,,,,,,,,13,0,13,0,,,,,583.3502822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.3373854000001,583.3502822,583.8414930000001,583.8415047000001,583.8694388200001,584.3418079,585.8420165,585.835705,585.8357201000001,586.9476257000001,586.9476257000001,587.5035017,nail,resources/stimuli/nail_foil.wav,right,right,1,548.9360999999917,right,1,0.5489360999999917,None,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,,,,,,,,,14,0,14,0,,,,,587.5177629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.5051093,587.5177629,588.0086511,588.0086634000002,588.02959049,588.5227419,590.0230709,590.0177259,590.0177463,591.1070690000001,591.1070690000001,591.9547653,rabbit,resources/stimuli/rabbit_foil.wav,right,right,1,845.895100000007,right,1,0.845895100000007,None,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,,,,,,,,,15,0,15,0,,,,,591.9606728000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.9561906000001,591.9606728000001,592.4540668,592.4540779000001,592.48166932,592.9838865000002,594.4899214,594.4829841000001,594.483005,595.5585608000001,595.5585608000001,595.9911480000001,butterfly,resources/stimuli/butterfly_foil.wav,right,right,1,426.78380000006655,right,1,0.42678380000006655,None,592.4818163,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,,,,,,,,,16,0,16,0,,,,,596.0032107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.9924272000001,596.0032107,596.4966929,596.4967211000001,596.5244557200001,597.0036455,598.5185223000001,598.5043878000001,598.5044084000001,599.5941123,599.5941123,600.4008347000001,skunk,resources/stimuli/skunk.wav,left,left,1,799.5258000000831,left,1,0.7995258000000831,None,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,,,,,,,,,17,0,17,0,,,,,600.4068488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.4020833,600.4068488,600.9005173,600.9005286000001,600.9281123200001,601.4064568000001,602.9073879,602.9019239000002,602.9019373000001,604.0043945,604.0043945,604.5192606,zebra,resources/stimuli/zebra.wav,left,left,1,508.6012000001574,left,1,0.5086012000001574,None,600.9343570000001,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,,,,,,,,,18,0,18,0,,,,,604.5251241000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.520822,604.5251241000001,605.0187297,605.0187412,605.0533189500001,605.5251536000001,607.0326123,607.0263802,607.0263950000001,608.1229085,608.1229085,608.6728931,doll,resources/stimuli/doll_foil.wav,right,right,1,543.2346000000052,right,1,0.5432346000000052,None,605.0530099,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,,,,,,,,,19,0,19,0,,,,,608.6784984000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.6742525,608.6784984000001,609.1738552000002,609.1738663000001,609.2088042500001,609.6889429,611.1926115000001,611.1867296,611.1867540000001,612.2777865,612.2777865,612.7738356,ostrich,resources/stimuli/ostrich.wav,left,left,1,491.41519999989214,left,1,0.49141519999989214,None,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,,,,,,,,,20,0,20,0,,,,,612.7841783000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.7753062000002,612.7841783000001,613.2851302000001,613.2851430000001,613.31299642,613.7763581000002,615.2770772000001,615.2716454000001,615.2716593,616.3826034000001,616.3826034000001,617.0346439,strawberry,resources/stimuli/strawberry_foil.wav,right,right,1,650.9561000000303,right,1,0.6509561000000303,None,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,,,,,,,,,21,0,21,0,,,,,617.0412115000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.0358905,617.0412115000001,617.5347538000001,617.5347646,617.5623437200002,618.0408650000002,619.5415624,619.5363439,619.5363563000001,620.6386716,620.6386716,621.0632203,leg,resources/stimuli/leg_foil.wav,right,right,1,419.8691999999937,right,1,0.4198691999999937,None,617.5692104,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,,,,,,,,,22,0,22,0,,,,,621.0693822000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.0645793000001,621.0693822000001,621.5628202,621.5628340000001,621.58333469,622.0696431000001,623.5777267000001,623.5663145000001,623.5663292000002,624.6670869,624.6670869,625.1052828000002,apple,resources/stimuli/apple.wav,left,left,1,431.3401000001704,left,1,0.4313401000001704,None,621.5904015000001,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,,,,,,,,,23,0,23,0,,,,,625.1190358000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.1067665,625.1190358000001,625.6130184000001,625.6130335,625.64093682,626.1071158,627.6122050000001,627.6067379000001,627.6067509,628.709419,628.709419,629.0808324,ladder,resources/stimuli/ladder_foil.wav,right,right,1,364.20990000010534,right,1,0.36420990000010534,None,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
