Word,setup_loop.thisRepN,setup_loop.thisTrialN,setup_loop.thisN,setup_loop.thisIndex,shuffle_loop.thisRepN,shuffle_loop.thisTrialN,shuffle_loop.thisN,shuffle_loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trialsBreak2.thisRepN,trialsBreak2.thisTrialN,trialsBreak2.thisN,trialsBreak2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trialsBreak.thisRepN,trialsBreak.thisTrialN,trialsBreak.thisN,trialsBreak.thisIndex,thisRow.t,notes,LSL_Stream.started,LSL_Stream.stopped,setup.started,setup.stopped,shuffle_stimuli.started,shuffle_stimuli.stopped,Instructions1.started,imageInstruct1.started,key_resp_Instruct1.started,Instructions1.stopped,key_resp_Instruct1.keys,key_resp_Instruct1.rt,key_resp_Instruct1.duration,fixation_2.started,cross_2.started,cross_2.stopped,fixation_2.stopped,stimuli_prez_2.started,audioPrez2.started,imagePrez2.started,imagePrez2.stopped,stimuli_prez_2.stopped,response_2.started,image_resp_p2.started,p2_resp_stim.started,response_2.stopped,Image2,Audio2,response_p2,corchoice_p2,Trial_Score_p2,Trial_RT_p2,p2_resp_stim.keys,p2_resp_stim.corr,p2_resp_stim.rt,p2_resp_stim.duration,checkpoint.started,imageBreak.started,imageCont.started,key_break.started,imageBreak.stopped,checkpoint.stopped,key_break.keys,key_break.rt,key_break.duration,Instructions2.started,imageInstruct1_2.started,key_resp_Instruct1_2.started,Instructions2.stopped,key_resp_Instruct1_2.keys,key_resp_Instruct1_2.rt,key_resp_Instruct1_2.duration,fixation.started,cross.started,cross.stopped,fixation.stopped,stimuli_prez_1.started,imagePrez1.started,audioPrez1.started,imagePrez1.stopped,stimuli_prez_1.stopped,response.started,image_resp_p1.started,p1_resp_stim.started,response.stopped,Image,Audio,response_p1,corchoice_p1,Trial_Score_p1,Trial_RT_p1,p1_resp_stim.keys,p1_resp_stim.corr,p1_resp_stim.rt,p1_resp_stim.duration,end.started,endscreen.started,key_resp_end.started,end.stopped,key_resp_end.keys,key_resp_end.rt,key_resp_end.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,32,0,32,0,,,,,,,,,,,,,157.5657787,,,,,,,,,,,,,,,157.55136560000028,157.5657787,158.06627049999952,158.0507101000003,158.05072389999987,158.06692276999965,158.55021189999934,160.05156050000005,160.03533199999947,160.03534670000045,161.15380339999865,161.15380339999865,161.52119099999982,seal,resources/stimuli/seal_foil.wav,right,right,1,352.49189999922237,right,1,0.35249189999922237,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,33,0,33,0,,,,,,,,,,,,,161.53658480000013,,,,,,,,,,,,,,,161.5220730000001,161.53658480000013,162.03684760000033,162.0204560000002,162.02046289999998,162.03679256999894,162.52093819999936,164.02236819999962,164.00632829999995,164.00634170000012,165.12402610000026,165.12402610000026,165.72527699999955,envelope,resources/stimuli/envelope.wav,left,left,1,599.3142000006628,left,1,0.5993142000006628,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,34,0,34,0,,,,,,,,,,,,,165.74067939999986,,,,,,,,,,,,,,,165.7261953999987,165.74067939999986,166.24125339999955,166.2248284999987,166.22483499999908,166.2411561699988,166.7248144999994,168.2263982000004,168.2105733999997,168.2105864999994,169.3281767999997,169.3281767999997,169.96334699999898,swan,resources/stimuli/swan_foil.wav,right,right,1,618.5657999994874,right,1,0.6185657999994874,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,35,0,35,0,,,,,,,,,,,,,169.9782525999999,,,,,,,,,,,,,,,169.96422119999988,169.9782525999999,170.47864639999898,170.4623290999989,170.4623363999999,170.47863336999907,170.97910899999988,172.48067959999935,172.46451259999958,172.46452239999962,173.5662511999999,173.5662511999999,174.01673010000013,well,resources/stimuli/well_foil.wav,right,right,1,436.67739999909827,right,1,0.43667739999909827,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,36,0,36,0,,,,,,,,,,,,,174.03221769999982,,,,,,,,,,,,,,,174.01761559999977,174.03221769999982,174.53255109999918,174.51668040000004,174.51668939999945,174.53287746999885,175.01648399999976,176.51784289999887,176.50197069999922,176.50198139999884,177.61981699999887,177.61981699999887,178.10418369999934,cherry,resources/stimuli/cherry_foil.wav,right,right,1,478.66760000033537,right,1,0.47866760000033537,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,37,0,37,0,,,,,,,,,,,,,178.1195114000002,,,,,,,,,,,,,,,178.1051905000004,178.1195114000002,178.62032089999957,178.60366629999953,178.60367330000008,178.61999907000026,179.10429579999982,180.60533740000028,180.58933249999973,180.58934119999867,181.70720719999917,181.70720719999917,182.20907859999897,accordion,resources/stimuli/accordion.wav,left,left,1,487.9056000008859,left,1,0.4879056000008859,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,38,0,38,0,,,,,,,,,,,,,182.22379699999874,,,,,,,,,,,,,,,182.20997759999955,182.22379699999874,182.7242626999996,182.70790999999917,182.70791699999972,182.72419276999935,183.2248082999995,184.72611870000037,184.70991870000034,184.70992769999975,185.81133239999872,185.81133239999872,186.24577189999945,wagon,resources/stimuli/wagon.wav,left,left,1,423.3089999997901,left,1,0.4233089999997901,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,39,0,39,0,,,,,,,,,,,,,186.26128400000016,,,,,,,,,,,,,,,186.2467044999994,186.26128400000016,186.76155239999935,186.74547489999895,186.74549169999955,186.76171866999866,187.2457188999997,188.74691960000018,188.73080329999902,188.73081230000025,189.8487699999987,189.8487699999987,190.24985729999935,cloud,resources/stimuli/cloud.wav,left,left,1,385.49849999981234,left,1,0.38549849999981234,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,40,0,40,0,,,,,,,,,,,,,190.2652380999989,,,,,,,,,,,,,,,190.2507274999989,190.2652380999989,190.76667850000013,190.7493932999987,190.74940160000006,190.76566426999997,191.24957399999948,192.7512802000001,192.73460299999897,192.7346125999993,193.85260219999873,193.85260219999873,194.38731089999965,giraffe,resources/stimuli/giraffe.wav,left,left,1,518.1368000012299,left,1,0.5181368000012299,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,41,0,41,0,,,,,,,,,,,,,194.40247799999997,,,,,,,,,,,,,,,194.38825989999896,194.40247799999997,194.9030831,194.88686269999926,194.88687070000015,194.9031263699995,195.38681460000043,196.88854340000034,196.87204699999893,196.87205580000045,197.9899845,197.9899845,198.2915309,anchor,resources/stimuli/anchor.wav,left,left,1,300.81609999979264,left,1,0.30081609999979264,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,42,0,42,0,,,,,,,,,,,,,198.30642850000004,,,,,,,,,,,,,,,198.29239769999913,198.30642850000004,198.81791259999954,198.79065319999972,198.79065999999875,198.8235769399991,199.30743579999944,200.8089478999991,200.7926924000003,200.79270290000022,201.893857699999,201.893857699999,202.26184759999887,gloves,resources/stimuli/gloves.wav,left,left,1,356.74870000002556,left,1,0.35674870000002556,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,43,0,43,0,,,,,,,,,,,,,202.27697289999924,,,,,,,,,,,,,,,202.26273439999932,202.27697289999924,202.77782619999925,202.76174489999903,202.76175169999988,202.77799127000034,203.26152509999883,204.7633695000004,204.74668159999965,204.7466958999994,205.86470149999877,205.86470149999877,206.2155383999998,umbrella,resources/stimuli/umbrella.wav,left,left,1,345.5180000000837,left,1,0.3455180000000837,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,44,0,44,0,0,0,0,0,,,,,,,,,210.30239509999956,,,,,,,,,,,,,,,206.21642509999947,206.2315338999997,206.73184140000012,206.71514639999987,206.71515980000004,206.73137706999987,207.2152640000004,208.71691699999974,208.70068429999992,208.70069729999886,209.8185451999998,209.8185451999998,210.28685799999948,turtle,resources/stimuli/turtle_foil.wav,right,right,1,463.94470000086585,right,1,0.46394470000086585,None,210.28761719999966,210.30239509999956,240.29968349999945,240.29968349999945,240.31577709999874,248.52449679999881,space,8.21501089999947,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,44,0,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,45,0,45,0,,,,,,,,,,,,,248.53988430000027,,,,,,,,,,,,,,,248.52499589999934,248.53988430000027,249.04043929999898,249.02427779999925,249.0242849999995,249.04057477000023,249.52432509999926,251.0259475999992,251.0098168000004,251.00983459999952,252.1275998000001,252.1275998000001,253.1295983,cake,resources/stimuli/cake_foil.wav,right,right,1,994.6154999997816,right,1,0.9946154999997816,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,46,0,46,0,,,,,,,,,,,,,253.14470429999892,,,,,,,,,,,,,,,253.13065889999962,253.14470429999892,253.64501500000006,253.62875319999876,253.6287658000001,253.64492697000023,254.14567799999895,255.64685989999998,255.63129239999944,255.63130629999978,256.7321523999999,256.7321523999999,257.2832944999991,windmill,resources/stimuli/windmill.wav,left,left,1,542.8198000008706,left,1,0.5428198000008706,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,47,0,47,0,,,,,,,,,,,,,257.2985841999998,,,,,,,,,,,,,,,257.2842297999996,257.2985841999998,257.79890739999973,257.78297810000004,257.7829853000003,257.79919116999883,258.28311380000014,259.78454899999997,259.7684009000004,259.76841539999987,260.88628869999957,260.88628869999957,261.57101539999894,recordplayer,resources/stimuli/recordplayer.wav,left,left,1,668.9313000006223,left,1,0.6689313000006223,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,48,0,48,0,,,,,,,,,,,,,261.58619499999986,,,,,,,,,,,,,,,261.5719876999992,261.58619499999986,262.0868692999993,262.07054699999935,262.0705571999988,262.0867995699988,262.5705753000002,264.0719412999988,264.0559487999999,264.05596460000015,265.1738114999989,265.1738114999989,265.9763619999994,sled,resources/stimuli/sled.wav,left,left,1,796.6271000004781,left,1,0.7966271000004781,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,49,0,49,0,,,,,,,,,,,,,265.9906506999996,,,,,,,,,,,,,,,265.9773428999997,265.9906506999996,266.49188680000043,266.47488949999934,266.4748982000001,266.49115026999937,266.99182349999865,268.49322849999953,268.4771155999988,268.47712449999926,269.5782449999988,269.5782449999988,269.8631413000003,snowman,resources/stimuli/snowman.wav,left,left,1,280.1221000008809,left,1,0.2801221000008809,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,50,0,50,0,,,,,,,,,,,,,269.87808980000045,,,,,,,,,,,,,,,269.86404519999996,269.87808980000045,270.3783786999993,270.36214279999876,270.36215079999965,270.37840026999913,270.8622123999994,272.36367789999895,272.34756000000016,272.3475686999991,273.46577239999897,273.46577239999897,273.8166736000003,pants,resources/stimuli/pants.wav,left,left,1,345.0477000005776,left,1,0.3450477000005776,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,51,0,51,0,,,,,,,,,,,,,273.8322341999992,,,,,,,,,,,,,,,273.8175878999991,273.8322341999992,274.33223199999884,274.31615169999895,274.3161607000002,274.33241496999983,274.81624029999875,276.3177806999993,276.3021783000004,276.3021912000004,277.4195394999988,277.4195394999988,277.7537075,mushroom,resources/stimuli/mushroom_foil.wav,right,right,1,327.3678999994445,right,1,0.3273678999994445,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,52,0,52,0,,,,,,,,,,,,,277.76927499999874,,,,,,,,,,,,,,,277.75458309999885,277.76927499999874,278.2697470000003,278.2535444999994,278.2535527,278.2696012699995,278.7536307999999,280.254877899999,280.2393529000001,280.2393678999997,281.35679829999935,281.35679829999935,281.70774659999915,pencil,resources/stimuli/pencil_foil.wav,right,right,1,342.01500000017404,right,1,0.34201500000017404,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,53,0,53,0,,,,,,,,,,,,,281.72319889999926,,,,,,,,,,,,,,,281.70863590000044,281.72319889999926,282.22360279999884,282.2073092999999,282.20732019999923,282.2235324699992,282.7075726999992,284.208719799999,284.19266269999935,284.19267260000015,285.31070960000034,285.31070960000034,285.6454174999999,airplane,resources/stimuli/airplane_foil.wav,right,right,1,324.20210000054794,right,1,0.32420210000054794,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,54,0,54,0,,,,,,,,,,,,,285.6605005000001,,,,,,,,,,,,,,,285.6464047999998,285.6605005000001,286.1608818000004,286.14469329999883,286.144702399999,286.1609787699996,286.66156779999983,288.16299309999886,288.1466402999995,288.14664989999983,289.24794440000005,289.24794440000005,289.5826804999997,cow,resources/stimuli/cow_foil.wav,right,right,1,322.3859000008815,right,1,0.3223859000008815,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,55,0,55,0,,,,,,,,,,,,,289.5978323999989,,,,,,,,,,,,,,,289.58361559999867,289.5978323999989,290.09823099999994,290.08191760000045,290.08193029999893,290.09807736999903,290.59864819999893,292.10001179999927,292.0840673999992,292.08407819999957,293.1857941999988,293.1857941999988,293.53615340000033,doorknob,resources/stimuli/doorknob.wav,left,left,1,336.40440000090166,left,1,0.33640440000090166,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,56,0,56,0,,,,,,,,,,,,,293.55151659999865,,,,,,,,,,,,,,,293.53715379999994,293.55151659999865,294.0522457999996,294.03588469999886,294.0358920999988,294.0520873700003,294.5358130000004,296.03747459999977,296.02134579999984,296.02135629999975,297.13988210000025,297.13988210000025,297.7906143,elephant,resources/stimuli/elephant_foil.wav,right,right,1,638.3561999991798,right,1,0.6383561999991798,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,57,0,57,0,,,,,,,,,,,,,297.8058033999987,,,,,,,,,,,,,,,297.79168299999947,297.8058033999987,298.30646720000004,298.2901263999993,298.2901361000004,298.3064179699992,298.80697580000015,300.3081846999994,300.2922662000001,300.2922765000003,301.3939792000001,301.3939792000001,301.91134149999925,thimble,resources/stimuli/thimble.wav,left,left,1,512.3287999995227,left,1,0.5123287999995227,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,58,0,58,0,,,,,,,,,,,,,301.92642759999944,,,,,,,,,,,,,,,301.9124217999997,301.92642759999944,302.4270252999995,302.41071459999876,302.4107239999994,302.42704926999943,302.91100069999993,304.41237309999997,304.3966641999996,304.39667670000017,305.5145210999999,305.5145210999999,305.88238459999957,knife,resources/stimuli/knife_foil.wav,right,right,1,352.0546999989165,right,1,0.3520546999989165,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,59,0,59,0,,,,,,,,,,,,,305.89725989999897,,,,,,,,,,,,,,,305.8832961999997,305.89725989999897,306.3979662999991,306.38207409999995,306.3820825999992,306.3983382700004,306.8989380999992,308.39977419999923,308.38365259999955,308.38366849999875,309.4849493999991,309.4849493999991,309.9531095000002,ruler,resources/stimuli/ruler.wav,left,left,1,462.1800000004441,left,1,0.4621800000004441,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,60,0,60,0,,,,,,,,,,,,,309.9680377000004,,,,,,,,,,,,,,,309.95414580000033,309.9680377000004,310.4684355999998,310.4522189999989,310.45222699999977,310.46843817000047,310.96904729999915,312.47038789999897,312.4543249999988,312.4543328,313.55570459999944,313.55570459999944,314.0067051999995,snake,resources/stimuli/snake.wav,left,left,1,439.345200000389,left,1,0.439345200000389,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,61,0,61,0,,,,,,,,,,,,,314.02273839999907,,,,,,,,,,,,,,,314.007638699999,314.02273839999907,314.5224896999989,314.50621879999926,314.5062268999991,314.5225221699999,315.0064805999991,316.5080621999987,316.49229529999866,316.4923034000003,317.6097291999995,317.6097291999995,318.0611434000002,spider,resources/stimuli/spider.wav,left,left,1,448.6622999993415,left,1,0.4486622999993415,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,62,0,62,0,,,,,,,,,,,,,318.07587090000015,,,,,,,,,,,,,,,318.06202630000007,318.07587090000015,318.5767051999992,318.5604062000002,318.5604149999999,318.57668456999966,319.0770629999988,320.57863799999905,320.5625878999999,320.5626025999991,321.66362899999876,321.66362899999876,322.44827409999925,lamp,resources/stimuli/lamp_foil.wav,right,right,1,771.3008000009722,right,1,0.7713008000009722,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,63,0,63,0,,,,,,,,,,,,,322.46377310000025,,,,,,,,,,,,,,,322.4492816000002,322.46377310000025,322.96430299999884,322.9485509999995,322.9485585000002,322.96485516999894,323.44819129999996,324.94981819999884,324.9336610999999,324.93367169999874,326.05177189999995,326.05177189999995,326.50226979999934,hand,resources/stimuli/hand.wav,left,left,1,446.4865000009013,left,1,0.4464865000009013,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,64,0,64,0,,,,,,,,,,,,,326.51792039999964,,,,,,,,,,,,,,,326.5031233999998,326.51792039999964,327.0183352999993,327.0021577999996,327.0021648000002,327.018416569999,327.50271169999905,329.0037119999997,328.9873656,328.98738109999977,330.1056461999997,330.1056461999997,330.53978429999916,hanger,resources/stimuli/hanger.wav,left,left,1,432.5838000004296,left,1,0.4325838000004296,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,65,0,65,0,,,,,,,,,,,,,330.55517449999934,,,,,,,,,,,,,,,330.5406471999995,330.55517449999934,331.05569579999974,331.0401153999992,331.04012390000025,331.0562695699988,331.53945889999886,333.04100540000036,333.0248566999999,333.02486789999966,334.1429116999989,334.1429116999989,334.5937825000001,bed,resources/stimuli/bed_foil.wav,right,right,1,444.0503000005265,right,1,0.4440503000005265,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,66,0,66,0,,,,,,,,,,,,,334.6091825000003,,,,,,,,,,,,,,,334.5946891000003,334.6091825000003,335.1097854999989,335.0935840000002,335.0935993999992,335.10971267000025,335.5936192999998,337.09513139999945,337.07893329999933,337.07894250000027,338.1973010999991,338.1973010999991,339.39893999999913,lettuce,resources/stimuli/lettuce_foil.wav,right,right,1,1196.925199999896,right,1,1.196925199999896,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,67,0,67,0,,,,,,,,,,,,,339.41385739999896,,,,,,,,,,,,,,,339.3998646,339.41385739999896,339.91474749999907,339.8982090999998,339.89821669999947,339.9145006699997,340.41517179999937,341.9165572999991,341.9003980999987,341.90040959999897,343.0016235999992,343.0016235999992,343.3193981000004,potato,resources/stimuli/potato_foil.wav,right,right,1,304.96210000092105,right,1,0.30496210000092105,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,68,0,68,0,,,,,,,,,,,,,343.3346072000004,,,,,,,,,,,,,,,343.32028139999966,343.3346072000004,343.835181299999,343.8194513999988,343.8194636999997,343.8357038699993,344.31905389999883,345.8212671000001,345.8040791000003,345.8040872999991,346.9228554000001,346.9228554000001,347.33990409999933,deer,resources/stimuli/deer_foil.wav,right,right,1,407.380300001023,right,1,0.407380300001023,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,69,0,69,0,,,,,,,,,,,,,347.35533249999935,,,,,,,,,,,,,,,347.3409809999994,347.35533249999935,347.8558221000003,347.8395858999993,347.8395959999998,347.8557825699987,348.33962599999904,349.8411809999998,349.82544849999977,349.8254563999999,350.94290029999866,350.94290029999866,351.2274242000003,desk,resources/stimuli/desk.wav,left,left,1,276.08429999963846,left,1,0.27608429999963846,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,70,0,70,0,,,,,,,,,,,,,351.24259619999975,,,,,,,,,,,,,,,351.22847889999866,351.24259619999975,351.7431657999987,351.7268598999999,351.7268714999991,351.7431540699996,352.2435248999991,353.7450537000004,353.72873029999937,353.7287448999996,354.83036189999984,354.83036189999984,355.0648296999989,gorilla,resources/stimuli/gorilla.wav,left,left,1,228.34340000008524,left,1,0.22834340000008524,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,71,0,71,0,,,,,,,,,,,,,355.07961629999954,,,,,,,,,,,,,,,355.0657281999993,355.07961629999954,355.5809670999988,355.5638925000003,355.5639001999989,355.5802027699989,356.0807425999992,357.58215740000014,357.56589729999905,357.56590909999977,358.66770989999895,358.66770989999895,358.90140379999866,bread,resources/stimuli/bread_foil.wav,right,right,1,230.47159999987343,right,1,0.23047159999987343,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
